source_section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.short_acting.exenatide.name,艾塞那肽
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.short_acting.lixisenatide.dosing,10-20μg 每日1次，早餐前1小时
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.short_acting.lixisenatide.half_life,3小时
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,drug_examples.short_acting.lixisenatide.name,利西拉来
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,mechanism_of_action.central_effects,作用于下丘脑食欲调节中枢
diabetes_medications,DM_MED_005,GLP-1受体激动剂,GLP-1 Receptor Agonists,medication,肠促胰素类药物,mechanism_of_action.primary_mechanisms,刺激胰岛β细胞葡萄糖依赖性胰岛素分泌; 抑制胰岛α细胞胰高血糖素分泌; 延缓胃排空; 增加饱腹感
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,adverse_effects.common,低血糖（最重要）; 体重增加; 注射部位反应; 脂肪萎缩或增生
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,adverse_effects.rare,严重过敏反应; 胰岛素抗体形成
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.intermediate_acting.duration,18-24小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.intermediate_acting.examples,NPH胰岛素
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.intermediate_acting.onset,1-2小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.intermediate_acting.peak,6-12小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.intermediate_acting.use,基础胰岛素
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.long_acting.duration,20-42小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.long_acting.examples,甘精胰岛素（来得时）; 地特胰岛素（诺和平）; 德谷胰岛素（诺和达）
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.long_acting.onset,1-6小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.long_acting.peak,无明显峰值
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.long_acting.use,基础胰岛素
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.rapid_acting.duration,3-5小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.rapid_acting.examples,门冬胰岛素（诺和锐）; 赖脯胰岛素（优泌乐）; 谷赖胰岛素（速秀霖）
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.rapid_acting.onset,10-15分钟
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.rapid_acting.peak,1-2小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.rapid_acting.use,餐前即刻注射
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.short_acting.duration,6-8小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.short_acting.examples,常规胰岛素
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.short_acting.onset,30分钟
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.short_acting.peak,2-4小时
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.by_duration.short_acting.use,餐前30分钟注射
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.premixed_insulin.composition,速效/中效胰岛素混合物
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.premixed_insulin.convenience,减少注射次数
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,classification.premixed_insulin.examples,门冬胰岛素30/70; 赖脯胰岛素25/75; 常规胰岛素30/70
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,description,替代或补充内源性胰岛素，是唯一能治疗所有类型糖尿病的降糖药物
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,dosing_principles.basal_proportion,基础胰岛素占总量40-50%
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,dosing_principles.bolus_proportion,餐时胰岛素占总量50-60%
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,dosing_principles.starting_dose,0.2-0.5 U/kg/天
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,dosing_principles.titration,根据血糖监测结果调整
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,indications.absolute,1型糖尿病; 糖尿病酮症酸中毒; 高渗性高血糖状态; 围手术期血糖管理
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,indications.relative,2型糖尿病多种口服药物失效; 妊娠糖尿病; 急性应激状态; 严重感染
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,insulin_regimens.basal_bolus.advantages,最接近生理性胰岛素分泌
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,insulin_regimens.basal_bolus.components,长效基础胰岛素 + 餐前速效胰岛素
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,insulin_regimens.basal_bolus.description,基础-餐时胰岛素方案
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,insulin_regimens.insulin_pump.description,胰岛素泵持续皮下输注
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,insulin_regimens.insulin_pump.indications,1型糖尿病，血糖波动大的患者
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,insulin_regimens.premixed.advantages,简便，依从性好
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,insulin_regimens.premixed.description,预混胰岛素方案
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,insulin_regimens.premixed.frequency,每日2次
diabetes_medications,DM_MED_006,胰岛素,Insulin,medication,胰岛素及类似物,storage_handling,未开封制剂需冷藏（2-8°C）; 使用中制剂可室温保存28天; 避免冷冻和高温; 注射前恢复至室温
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,classification.flash_glucose_monitoring.definition,闪测血糖监测系统（FGM）
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,classification.flash_glucose_monitoring.features,扫描获取血糖值; 14天连续佩戴; 无需校准; 防水设计
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,classification.flash_glucose_monitoring.representative,FreeStyle Libre系列
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,classification.real_time_cgm.definition,实时连续血糖监测系统（rtCGM）
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,classification.real_time_cgm.examples,Dexcom G6/G7; FreeStyle Libre 2; Medtronic Guardian; 雅培瞬感
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,classification.real_time_cgm.features,实时显示血糖值; 血糖趋势箭头; 高低血糖报警; 历史数据回顾
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,clinical_benefits.clinical_decision_support,血糖变异性评估; 餐后血糖模式识别; 运动对血糖的影响; 药物调整指导
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,clinical_benefits.glycemic_control.hba1c_reduction,0.3-0.5%的HbA1c下降
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,clinical_benefits.glycemic_control.hypoglycemia_reduction,严重低血糖事件减少
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,clinical_benefits.glycemic_control.time_in_range,目标范围内时间增加
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,clinical_benefits.lifestyle_impact,减少指血检测频次; 提高血糖管理信心; 改善生活质量; 夜间低血糖预警
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,description,实时监测间质液中葡萄糖浓度变化的医疗设备，提供连续血糖信息和趋势预警
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,indications,1型糖尿病患者; 胰岛素治疗的2型糖尿病; 妊娠糖尿病; 频发低血糖患者; 无症状低血糖患者
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,key_metrics.glucose_variability,血糖变异系数 <36%
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,key_metrics.time_above_range.level1,>10.0 mmol/L的时间 <25%
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,key_metrics.time_above_range.level2,>13.9 mmol/L的时间 <5%
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,key_metrics.time_below_range.level1,<3.9 mmol/L的时间 <4%
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,key_metrics.time_below_range.level2,<3.0 mmol/L的时间 <1%
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,key_metrics.time_in_range.definition,血糖在目标范围内的时间百分比
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,key_metrics.time_in_range.goals,成人>70%，老年人60-70%
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,key_metrics.time_in_range.target_range,3.9-10.0 mmol/L (70-180 mg/dL)
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,limitations,间质液与血糖存在15分钟滞后; 快速血糖变化时准确性下降; 仍需指血校准（部分系统）; 皮肤过敏风险; 成本相对较高
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,technical_specifications.accuracy,MARD <10%（平均绝对相对偏差）
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,technical_specifications.calibration,工厂校准或每日1-2次指血校准
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,technical_specifications.data_transmission,蓝牙、NFC近场通信
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,technical_specifications.measurement_range,2.2-22.2 mmol/L (40-400 mg/dL)
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,technical_specifications.sensor_life,10-14天
diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,Continuous Glucose Monitoring (CGM),medical_device,血糖监测技术,technical_specifications.waterproof_rating,IPX8防水等级
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,advanced_features.cgm_integration,与连续血糖监测系统整合
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,advanced_features.data_management,云端数据存储和分析
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,advanced_features.low_glucose_suspend,低血糖自动暂停功能
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,advanced_features.mobile_connectivity,智能手机应用控制
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,advanced_features.predictive_algorithms,预测性低血糖管理
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,clinical_benefits.glycemic_outcomes,HbA1c改善0.2-0.5%; 减少血糖波动; 降低严重低血糖风险; 提高目标范围内时间
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,clinical_benefits.lifestyle_benefits,灵活的进餐时间; 精确的运动前调整; 减少注射次数; 改善睡眠质量
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,complications_management,导管堵塞处理; 皮下硬结预防; 感染风险控制; 酮症预防; 设备故障应急预案
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,contraindications,认知功能严重障碍; 精神疾病未控制; 不愿意频繁监测血糖; 严重皮肤疾病; 经济条件限制
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,description,持续皮下胰岛素输注系统，模拟胰岛β细胞生理性胰岛素分泌模式
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,indications,1型糖尿病（优先推荐）; C肽显著缺乏的患者; 多次胰岛素注射控制不佳; 频发低血糖; 血糖波动大; 生活方式不规律
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,insulin_delivery_modes.basal_rate.adjustment,根据血糖模式精细调整
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,insulin_delivery_modes.basal_rate.definition,基础胰岛素输注率
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,insulin_delivery_modes.basal_rate.programmability,可设置24段不同的基础率
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,insulin_delivery_modes.basal_rate.typical_pattern,凌晨增加（黎明现象对抗）
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,insulin_delivery_modes.bolus_delivery.bolus_calculator,内置大剂量计算器
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,insulin_delivery_modes.bolus_delivery.correction_bolus,高血糖纠正剂量
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,insulin_delivery_modes.bolus_delivery.delivery_options,标准大剂量; 方波大剂量; 双波大剂量
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,insulin_delivery_modes.bolus_delivery.meal_bolus,餐前大剂量
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,system_components.infusion_set.change_frequency,每2-3天更换
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,system_components.infusion_set.components,输注管路、钢针或软管
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,system_components.infusion_set.placement,腹部、臀部、大腿等部位
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,system_components.insulin_reservoir.capacity,160-480单位
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,system_components.insulin_reservoir.insulin_type,速效胰岛素类似物
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,system_components.insulin_reservoir.stability,室温下稳定28天
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,system_components.pump_device.features,可编程基础率; 大剂量向导; 多种报警功能; 防水设计
diabetes_technology_devices,DM_TECH_002,胰岛素泵系统,Insulin Pump System,medical_device,胰岛素输注技术,system_components.pump_device.function,胰岛素储存和精确输注
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,clinical_outcomes.glycemic_improvements,目标范围内时间增加10-15%; 夜间血糖控制显著改善; 减少低血糖事件50%以上; HbA1c下降0.3-0.5%
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,clinical_outcomes.quality_of_life,减少血糖管理负担; 改善睡眠质量; 降低糖尿病焦虑; 提高治疗满意度
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,commercial_systems.medtronic_670g.features,混合闭环系统; 自动基础率调节; 需手动餐前大剂量; 低血糖自动保护
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,commercial_systems.medtronic_670g.name,美敦力MiniMed 670G
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,commercial_systems.medtronic_670g.target_range,6.7-10.0 mmol/L
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,commercial_systems.omnipod_5.features,无管路设计; 自适应学习算法; 智能手机控制
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,commercial_systems.omnipod_5.name,Omnipod 5
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,commercial_systems.tandem_control_iq.features,预测性低血糖保护; 自动纠正大剂量; 睡眠模式; 运动模式
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,commercial_systems.tandem_control_iq.name,Tandem Control-IQ
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.machine_learning_algorithms.advantages,个体化适应性强
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.machine_learning_algorithms.challenges,需要大量训练数据
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.machine_learning_algorithms.name,机器学习算法
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.machine_learning_algorithms.types,神经网络; 强化学习; 模糊逻辑
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.model_predictive_control.advantages,前瞻性调节，效果更佳
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.model_predictive_control.complexity,计算复杂度高
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.model_predictive_control.name,模型预测控制（MPC）
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.model_predictive_control.principle,基于生理模型预测血糖趋势
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.pid_controller.advantages,简单稳定
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.pid_controller.limitations,应对复杂情况能力有限
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.pid_controller.name,比例-积分-微分控制器
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,control_algorithms.pid_controller.principle,基于血糖偏差调整胰岛素输注
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,current_limitations,仍需手动餐前大剂量; 血糖传感器滞后性; 胰高血糖素缺乏; 系统复杂性; 成本高昂
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,description,集成CGM、胰岛素泵和智能算法的自动化血糖管理系统，又称闭环系统
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,future_developments.advanced_meal_detection,自动餐食识别算法
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,future_developments.dual_hormone_systems,胰岛素+胰高血糖素双激素系统
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,future_developments.exercise_adaptation,运动自适应调节
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,future_developments.implantable_systems,植入式闭环系统
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,future_developments.multivariable_control,多变量协调控制
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,system_architecture.continuous_glucose_monitor,实时血糖数据采集
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,system_architecture.control_algorithm,智能胰岛素调节算法
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,system_architecture.insulin_pump,自动胰岛素输注
diabetes_technology_devices,DM_TECH_003,人工胰腺系统,Artificial Pancreas System (APS),medical_device,闭环血糖控制系统,system_architecture.user_interface,患者交互和监控界面
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,clinical_validation.accuracy_studies,大规模临床准确性验证
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,clinical_validation.clinical_outcomes,血糖控制改善证据
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,clinical_validation.cost_effectiveness,卫生经济学评价
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,clinical_validation.user_satisfaction,患者使用满意度调查
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.accurate_measurement.accuracy_standard,ISO 15197:2013标准
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.accurate_measurement.sample_volume,0.3-1.0μL微量血样
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.accurate_measurement.test_strips,电化学检测技术
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.accurate_measurement.test_time,5-10秒快速检测
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.connectivity.bluetooth,蓝牙4.0/5.0连接
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.connectivity.nfc,近场通信技术
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.connectivity.usb,USB数据传输
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.connectivity.wifi,WiFi云端同步
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.data_management.automatic_logging,自动记录血糖数据
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.data_management.cloud_storage,云端数据存储
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.data_management.pattern_recognition,血糖模式识别
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,core_features.data_management.trend_analysis,血糖趋势图表
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,description,具备数据管理、趋势分析和智能提醒功能的新一代血糖仪
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,intelligent_functions.clinical_support,血糖日志自动生成; 医生报告制作; 用药依从性监测; 并发症风险评估
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,intelligent_functions.personalized_insights,个性化血糖目标设定; 餐前餐后血糖关联分析; 药物效果评估; 生活方式影响分析
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,intelligent_functions.predictive_alerts,低血糖风险预警; 测试时间提醒; 异常值报警; 复测建议
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,mobile_applications.healthcare_provider_portals.data_analytics,大数据分析
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,mobile_applications.healthcare_provider_portals.population_health,人群健康管理
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,mobile_applications.healthcare_provider_portals.remote_monitoring,远程患者监控
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,mobile_applications.healthcare_provider_portals.treatment_optimization,治疗方案优化
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,mobile_applications.patient_apps.community,患者社区交流
diabetes_technology_devices,DM_TECH_004,智能血糖仪,Smart Blood Glucose Meter,medical_device,血糖监测设备,mobile_applications.patient_apps.education,糖尿病教育内容
